Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,stop,0,0,0,0,0,0,0,2,38.698103189468384,None,1,14.721972942352295,38.698103189468384,None,53.4956841468811,None,54.48616814613342,54.83257818222046,54.48616814613342,54.83257818222046,53.4956841468811,None,53.4956841468811,None,53.4956841468811,None,500,500,0,True,362.31303215026855,587.0511531829834,left,56.348937034606934,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,go,0,0,0,0,0,1,1,4,56.856263160705566,None,1,0.9450600147247314,56.856263160705566,None,57.89205002784729,None,58.897396087646484,59.258480072021484,58.897396087646484,59.258480072021484,57.89205002784729,None,57.89205002784729,None,57.89205002784729,None,-1,-1,1,True,418.49732398986816,599.4718074798584,right,60.80292105674744,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,stop,0,0,0,0,0,2,2,5,61.31625008583069,None,1,0.5249431133270264,61.31625008583069,None,61.92164611816406,None,62.92758107185364,63.292293071746826,62.92758107185364,63.292293071746826,61.92164611816406,None,61.92164611816406,None,61.92164611816406,None,450,500,0,True,249.47071075439453,381.8540573120117,right,64.45186305046082,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,go,0,0,0,0,0,3,3,4,64.98343014717102,None,1,0.32926392555236816,64.98343014717102,None,65.4035279750824,None,66.41666412353516,66.75615811347961,66.41666412353516,66.75615811347961,65.4035279750824,None,65.4035279750824,None,65.4035279750824,None,-1,-1,1,True,346.15373611450195,463.3052349090576,right,68.1125340461731,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,go,0,0,0,0,0,4,4,3,68.62084817886353,None,1,0.25061988830566406,68.62084817886353,None,68.97593402862549,None,69.97495102882385,70.3319640159607,69.97495102882385,70.3319640159607,68.97593402862549,None,68.97593402862549,None,68.97593402862549,None,-1,-1,1,True,410.92753410339355,417.1302318572998,right,71.68641495704651,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,go,0,0,0,0,0,5,5,4,72.18595600128174,None,1,0.3115091323852539,72.18595600128174,None,72.60375499725342,None,73.62944102287292,73.98173999786377,73.62944102287292,73.98173999786377,72.60375499725342,None,72.60375499725342,None,72.60375499725342,None,-1,-1,1,True,367.1526908874512,392.406702041626,right,75.25359296798706,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
left,go,0,0,0,0,1,0,6,1,75.77273297309875,None,1,0.3464338779449463,75.77273297309875,None,76.25196599960327,None,77.25263619422913,77.61343598365784,77.25263619422913,77.61343598365784,76.25196599960327,None,76.25196599960327,None,76.25196599960327,None,-1,-1,1,True,341.68171882629395,465.3635025024414,left,78.9500880241394,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
left,go,0,0,0,0,1,1,7,0,79.48609805107117,None,1,0.2704920768737793,79.48609805107117,None,79.84210896492004,None,80.83735799789429,81.20064401626587,80.83735799789429,81.20064401626587,79.84210896492004,None,79.84210896492004,None,79.84210896492004,None,-1,-1,1,True,286.4656448364258,412.8422737121582,left,82.42378401756287,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,go,0,0,0,0,1,2,8,3,82.93258309364319,None,1,0.32683706283569336,82.93258309364319,None,83.3499960899353,None,84.37896418571472,84.73713397979736,84.37896418571472,84.73713397979736,83.3499960899353,None,83.3499960899353,None,83.3499960899353,None,-1,-1,1,True,291.5384769439697,450.00219345092773,right,85.96765303611755,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
left,go,0,0,0,0,1,3,9,0,86.46862411499023,None,1,0.27036213874816895,86.46862411499023,None,86.82454109191895,None,87.8245689868927,88.18402099609375,87.8245689868927,88.18402099609375,86.82454109191895,None,86.82454109191895,None,86.82454109191895,None,-1,-1,1,True,311.276912689209,361.73033714294434,left,89.38938212394714,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
left,stop,0,0,0,0,1,4,10,2,89.89064311981201,None,1,0.30944299697875977,89.89064311981201,None,90.31043410301208,None,91.34045696258545,91.69801306724548,91.34045696258545,91.69801306724548,90.31043410301208,None,90.31043410301208,None,90.31043410301208,None,,,0,False,-1.0,-1.0,-1,92.14741897583008,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,go,0,0,0,0,1,5,11,3,92.64220404624939,None,1,1.0748307704925537,92.64220404624939,None,93.79749011993408,None,94.82078814506531,95.15017318725586,94.82078814506531,95.15017318725586,93.79749011993408,None,93.79749011993408,None,93.79749011993408,None,-1,-1,1,True,367.1305179595947,470.54529190063477,right,96.50657415390015,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
left,go,0,0,0,0,2,0,12,1,97.01819705963135,None,1,0.3989081382751465,97.01819705963135,None,97.50258207321167,None,98.49252319335938,98.85967111587524,98.49252319335938,98.85967111587524,97.50258207321167,None,97.50258207321167,None,97.50258207321167,None,-1,-1,1,True,453.91035079956055,443.7878131866455,left,100.27226996421814,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,go,0,0,0,0,2,1,13,3,100.7893750667572,None,1,0.3273651599884033,100.7893750667572,None,101.20716309547424,None,102.20634508132935,102.53712296485901,102.20634508132935,102.53712296485901,101.20716309547424,None,101.20716309547424,None,101.20716309547424,None,-1,-1,1,True,354.4144630432129,452.3026943206787,right,103.9106650352478,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,go,0,0,0,0,2,2,14,3,104.41107106208801,None,1,0.36708903312683105,104.41107106208801,None,104.89398407936096,None,105.92094707489014,106.25049114227295,105.92094707489014,106.25049114227295,104.89398407936096,None,104.89398407936096,None,104.89398407936096,None,-1,-1,1,True,303.50661277770996,412.84799575805664,right,107.48962497711182,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
right,stop,0,0,0,0,2,3,15,5,108.00298404693604,None,1,0.3291959762573242,108.00298404693604,None,108.42319297790527,None,109.41882705688477,109.77240204811096,109.41882705688477,109.77240204811096,108.42319297790527,None,108.42319297790527,None,108.42319297790527,None,450,450,0,True,249.5279312133789,435.86206436157227,right,110.9974160194397,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
left,go,0,0,0,0,2,4,16,0,111.49804902076721,None,1,0.5020859241485596,111.49804902076721,None,112.10138201713562,None,113.12015509605408,113.46917700767517,113.12015509605408,113.46917700767517,112.10138201713562,None,112.10138201713562,None,112.10138201713562,None,-1,-1,1,True,438.98820877075195,443.11070442199707,left,114.88565111160278,None,pp_06,icub,clamp,2021_Dec_21_1521,exp,2021.2.3,59.54401167511826,
