Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,go,2,0,2,0,6,0,36,1,1064.163922071457,None,1,1.0188758373260498,1064.163922071457,None,1065.2685639858246,None,1066.2921240329742,1066.642335176468,1066.2921240329742,1066.642335176468,1065.2685639858246,None,1065.2685639858246,None,1065.2685639858246,None,-1,-1,1,True,265.643835067749,953.9833068847656,left,1068.3535540103912,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,6,1,37,3,1068.8550310134888,None,1,1.50689697265625,1068.8550310134888,None,1070.4526600837708,None,1071.4500851631165,1071.8037700653076,1071.4500851631165,1071.8037700653076,1070.4526600837708,None,1070.4526600837708,None,1070.4526600837708,None,-1,-1,1,True,344.0563678741455,901.8621444702148,right,1073.5829501152039,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,stop,2,0,2,0,6,2,38,5,1074.0948960781097,None,1,1.0459110736846924,1074.0948960781097,None,1075.2559711933136,None,1076.2852580547333,1076.6463780403137,1076.2852580547333,1076.6463780403137,1075.2559711933136,None,1075.2559711933136,None,1075.2559711933136,None,650,600,1,True,379.8971176147461,-1.0,-1,1080.5166079998016,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,stop,2,0,2,0,6,3,39,5,1081.0478010177612,None,1,0.545727014541626,1081.0478010177612,None,1081.7214941978455,None,1082.7181379795074,1083.0694551467896,1082.7181379795074,1083.0694551467896,1081.7214941978455,None,1081.7214941978455,None,1081.7214941978455,None,650,650,1,True,324.4204521179199,-1.0,-1,1086.9249210357666,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,6,4,40,4,1087.4577779769897,None,1,1.8637158870697021,1087.4577779769897,None,1089.4338710308075,None,1090.4320731163025,1090.7775070667267,1090.4320731163025,1090.7775070667267,1089.4338710308075,None,1089.4338710308075,None,1089.4338710308075,None,-1,-1,1,True,632.1160793304443,986.4537715911865,right,1092.929675102234,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,6,5,41,0,1093.43239402771,None,1,0.7574548721313477,1093.43239402771,None,1094.285518169403,None,1095.3085889816284,1095.6729731559753,1095.3085889816284,1095.6729731559753,1094.285518169403,None,1094.285518169403,None,1094.285518169403,None,-1,-1,1,True,338.64903450012207,795.0484752655029,left,1097.2954730987549,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,7,0,42,0,1097.797044992447,None,1,1.3378770351409912,1097.797044992447,None,1099.2673380374908,None,1100.301526069641,1100.6526651382446,1100.301526069641,1100.6526651382446,1099.2673380374908,None,1099.2673380374908,None,1099.2673380374908,None,-1,-1,1,True,405.315637588501,1005.0005912780762,left,1102.577448129654,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,7,1,43,4,1103.0825040340424,None,1,1.1591498851776123,1103.0825040340424,None,1104.3657310009003,None,1105.3692660331726,1105.7362899780273,1105.3692660331726,1105.7362899780273,1104.3657310009003,None,1104.3657310009003,None,1104.3657310009003,None,-1,-1,1,True,625.4758834838867,703.3641338348389,right,1107.6017470359802,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,stop,2,0,2,0,7,2,44,2,1108.1189291477203,None,1,0.8559341430664062,1108.1189291477203,None,1109.0953860282898,None,1110.1280570030212,1110.4795951843262,1110.1280570030212,1110.4795951843262,1109.0953860282898,None,1109.0953860282898,None,1109.0953860282898,None,650,700,1,True,384.36269760131836,-1.0,-1,1114.3877601623535,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,7,3,45,1,1114.919095993042,None,1,2.087350845336914,1114.919095993042,None,1117.1397061347961,None,1118.1158940792084,1118.480003118515,1118.1158940792084,1118.480003118515,1117.1397061347961,None,1117.1397061347961,None,1117.1397061347961,None,-1,-1,1,True,333.3292007446289,965.1584625244141,left,1120.3030650615692,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
