Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
right,go,0,0,0,0,6,3,39,3,217.6752209663391,None,1,0.7209279537200928,217.6752209663391,None,218.5057008266449,None,219.5189688205719,219.87976479530334,219.5189688205719,219.87976479530334,218.5057008266449,None,218.5057008266449,None,218.5057008266449,None,-1,-1,1,True,282.7744483947754,605.0388813018799,right,221.2987928390503,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,6,4,40,1,221.8036539554596,None,1,0.5463590621948242,221.8036539554596,None,222.46568179130554,None,223.48161792755127,223.81199288368225,223.48161792755127,223.81199288368225,222.46568179130554,None,222.46568179130554,None,222.46568179130554,None,-1,-1,1,True,325.58679580688477,635.7078552246094,left,225.3266580104828,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
right,go,0,0,0,0,6,5,41,3,225.84780597686768,None,1,0.5085108280181885,225.84780597686768,None,226.44753885269165,None,227.45679187774658,227.80469799041748,227.45679187774658,227.80469799041748,226.44753885269165,None,226.44753885269165,None,226.44753885269165,None,-1,-1,1,True,358.60419273376465,576.6305923461914,right,229.2676818370819,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,7,0,42,1,229.7860779762268,None,1,0.6039729118347168,229.7860779762268,None,230.4934368133545,None,231.49343585968018,231.8456859588623,231.49343585968018,231.8456859588623,230.4934368133545,None,230.4934368133545,None,230.4934368133545,None,-1,-1,1,True,426.069974899292,522.4363803863525,left,233.32500982284546,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
right,go,0,0,0,0,7,1,43,4,233.82918977737427,None,1,0.44974708557128906,233.82918977737427,None,234.36977100372314,None,235.39440488815308,235.74184584617615,235.39440488815308,235.74184584617615,234.36977100372314,None,234.36977100372314,None,234.36977100372314,None,-1,-1,1,True,334.423303604126,525.7048606872559,right,237.13017177581787,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,7,2,44,1,237.64876294136047,None,1,0.47653698921203613,237.64876294136047,None,238.24780893325806,None,239.24402689933777,239.59643983840942,239.24402689933777,239.59643983840942,238.24780893325806,None,238.24780893325806,None,238.24780893325806,None,-1,-1,1,True,347.4280834197998,604.865550994873,left,241.0765519142151,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,7,3,45,1,241.59584999084473,None,1,0.5253360271453857,241.59584999084473,None,242.24849486351013,None,243.2622799873352,243.62718987464905,243.2622799873352,243.62718987464905,242.24849486351013,None,242.24849486351013,None,242.24849486351013,None,-1,-1,1,True,348.3307361602783,594.4290161132812,left,245.09895777702332,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,7,4,46,1,245.61522579193115,None,1,0.5315580368041992,245.61522579193115,None,246.24468278884888,None,247.2713108062744,247.633131980896,247.2713108062744,247.633131980896,246.24468278884888,None,246.24468278884888,None,246.24468278884888,None,-1,-1,1,True,423.21085929870605,571.4221000671387,left,249.150563955307,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,7,5,47,0,249.6817238330841,None,1,0.45516490936279297,249.6817238330841,None,250.22220277786255,None,251.22434282302856,251.59076285362244,251.22434282302856,251.59076285362244,250.22220277786255,None,250.22220277786255,None,250.22220277786255,None,-1,-1,1,True,366.3969039916992,667.5419807434082,left,253.14392185211182,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,stop,0,0,0,0,8,0,48,2,253.66154193878174,None,1,0.5652689933776855,253.66154193878174,None,254.34931182861328,None,255.3554539680481,255.71524596214294,255.3554539680481,255.71524596214294,254.34931182861328,None,254.34931182861328,None,254.34931182861328,None,500,350,0,True,173.83074760437012,640.1593685150146,left,257.0564749240875,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
