Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,stop,0,0,0,0,0,0,0,2,62.00965690612793,None,1,56.064404010772705,62.00965690612793,None,118.17528200149536,None,119.20776605606079,119.56874489784241,119.20776605606079,119.56874489784241,118.17528200149536,None,118.17528200149536,None,118.17528200149536,None,500,500,0,True,419.7559356689453,526.9765853881836,left,121.0365960597992,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
left,go,0,0,0,0,0,1,1,1,121.55489110946655,None,1,0.6976439952850342,121.55489110946655,None,122.34333896636963,None,123.36890411376953,123.73233795166016,123.36890411376953,123.73233795166016,122.34333896636963,None,122.34333896636963,None,122.34333896636963,None,-1,-1,1,True,253.63731384277344,456.207275390625,left,124.93684697151184,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
right,stop,0,0,0,0,0,2,2,5,125.44300603866577,None,1,0.4241480827331543,125.44300603866577,None,125.98681712150574,None,127.01143407821655,127.37372493743896,127.01143407821655,127.37372493743896,125.98681712150574,None,125.98681712150574,None,125.98681712150574,None,450,500,0,True,278.2139778137207,431.49805068969727,right,128.59721302986145,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
right,go,0,0,0,0,0,3,3,3,129.11148309707642,None,1,0.3756258487701416,129.11148309707642,None,129.59223103523254,None,130.58696389198303,130.92799401283264,130.58696389198303,130.92799401283264,129.59223103523254,None,129.59223103523254,None,129.59223103523254,None,-1,-1,1,True,242.4921989440918,362.0903491973877,right,132.10111498832703,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
left,go,0,0,0,0,0,4,4,0,132.62006998062134,None,1,0.44418811798095703,132.62006998062134,None,133.1501820087433,None,134.16662788391113,134.51910710334778,134.16662788391113,134.51910710334778,133.1501820087433,None,133.1501820087433,None,133.1501820087433,None,-1,-1,1,True,279.2665958404541,377.18677520751953,left,135.70371007919312,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
left,go,0,0,0,0,0,5,5,1,136.20178699493408,None,1,0.2535548210144043,136.20178699493408,None,136.54664611816406,None,137.56621503829956,137.91121292114258,137.56621503829956,137.91121292114258,136.54664611816406,None,136.54664611816406,None,136.54664611816406,None,-1,-1,1,True,284.8067283630371,351.470947265625,left,139.06760501861572,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
right,go,0,0,0,0,1,0,6,3,139.57614994049072,None,1,0.2875630855560303,139.57614994049072,None,139.99212789535522,None,141.01686191558838,141.3759229183197,141.01686191558838,141.3759229183197,139.99212789535522,None,139.99212789535522,None,139.99212789535522,None,-1,-1,1,True,281.3904285430908,363.0845546722412,right,142.5414559841156,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
right,stop,0,0,0,0,1,1,7,5,143.05510306358337,None,1,0.3009049892425537,143.05510306358337,None,143.47518801689148,None,144.48625111579895,144.85020804405212,144.48625111579895,144.85020804405212,143.47518801689148,None,143.47518801689148,None,143.47518801689148,None,450,450,0,True,275.6228446960449,399.83367919921875,right,146.06116604804993,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
right,stop,0,0,0,0,1,2,8,5,146.57466101646423,None,1,0.247467041015625,146.57466101646423,None,146.93210101127625,None,147.96203303337097,148.31873989105225,147.96203303337097,148.31873989105225,146.93210101127625,None,146.93210101127625,None,146.93210101127625,None,450,400,0,True,231.44245147705078,375.873327255249,right,149.44886207580566,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
right,go,0,0,0,0,1,3,9,3,149.968435049057,None,1,0.2397150993347168,149.968435049057,None,150.32780289649963,None,151.34675693511963,151.70147490501404,151.34675693511963,151.70147490501404,150.32780289649963,None,150.32780289649963,None,150.32780289649963,None,-1,-1,1,True,253.5538673400879,365.1232719421387,right,152.85230493545532,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
right,go,0,0,0,0,1,4,10,4,153.37110495567322,None,1,0.26767396926879883,153.37110495567322,None,153.72912001609802,None,154.73654794692993,155.08748602867126,154.73654794692993,155.08748602867126,153.72912001609802,None,153.72912001609802,None,153.72912001609802,None,-1,-1,1,True,239.5040988922119,344.30885314941406,right,156.21033692359924,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
left,go,0,0,0,0,1,5,11,1,156.70786905288696,None,1,0.22940921783447266,156.70786905288696,None,157.06088209152222,None,158.07353401184082,158.43195509910583,158.07353401184082,158.43195509910583,157.06088209152222,None,157.06088209152222,None,157.06088209152222,None,-1,-1,1,True,119.64917182922363,327.53825187683105,left,159.39924502372742,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
left,go,0,0,0,0,2,0,12,1,159.91844606399536,None,1,0.2813389301300049,159.91844606399536,None,160.32330298423767,None,161.34783101081848,161.7113869190216,161.34783101081848,161.7113869190216,160.32330298423767,None,160.32330298423767,None,160.32330298423767,None,-1,-1,1,True,276.8290042877197,394.96469497680664,left,162.86704397201538,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
right,go,0,0,0,0,2,1,13,4,163.37964606285095,None,1,0.24199199676513672,163.37964606285095,None,163.736407995224,None,164.74157810211182,165.10741901397705,164.74157810211182,165.10741901397705,163.736407995224,None,163.736407995224,None,163.736407995224,None,-1,-1,1,True,555.0909042358398,323.5626220703125,right,166.51632404327393,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
left,go,0,0,0,0,2,2,14,1,167.03664708137512,None,1,0.36299705505371094,167.03664708137512,None,167.51580905914307,None,168.5263159275055,168.85808491706848,168.5263159275055,168.85808491706848,167.51580905914307,None,167.51580905914307,None,167.51580905914307,None,-1,-1,1,True,299.31187629699707,439.6541118621826,left,170.14822101593018,None,pp_08,icub,clamp,2021_Dec_22_0918,exp,2021.2.3,59.92650462632231,
