Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
right,go,0,0,0,0,0,0,0,3,85.94533085823059,None,1,12.510677814483643,85.94533085823059,None,98.58184099197388,None,99.60247898101807,99.95380091667175,99.60247898101807,99.95380091667175,98.58184099197388,None,98.58184099197388,None,98.58184099197388,None,-1,-1,1,True,429.95476722717285,542.834997177124,right,101.4449028968811,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,go,0,0,0,0,0,1,1,4,101.954824924469,None,1,1.055954933166504,101.954824924469,None,103.11802196502686,None,104.12433004379272,104.47322487831116,104.12433004379272,104.47322487831116,103.11802196502686,None,103.11802196502686,None,103.11802196502686,None,-1,-1,1,True,279.3149948120117,601.6745567321777,right,105.88745284080505,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,go,0,0,0,0,0,2,2,3,106.4040219783783,None,1,1.2629451751708984,106.4040219783783,None,107.75263094902039,None,108.7844660282135,109.14386796951294,108.7844660282135,109.14386796951294,107.75263094902039,None,107.75263094902039,None,107.75263094902039,None,-1,-1,1,True,295.3481674194336,692.8188800811768,right,110.62135696411133,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,stop,0,0,0,0,0,3,3,5,111.1238489151001,None,1,0.6758019924163818,111.1238489151001,None,111.90834188461304,None,112.91186499595642,113.25794386863708,112.91186499595642,113.25794386863708,111.90834188461304,None,111.90834188461304,None,111.90834188461304,None,500,500,0,True,268.36228370666504,518.9416408538818,right,114.59523296356201,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,0,4,4,0,115.10473895072937,None,1,1.0338521003723145,115.10473895072937,None,116.2612669467926,None,117.28487181663513,117.61931085586548,117.28487181663513,117.61931085586548,116.2612669467926,None,116.2612669467926,None,116.2612669467926,None,-1,-1,1,True,364.0286922454834,547.8866100311279,left,119.06647086143494,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,go,0,0,0,0,0,5,5,4,119.58869791030884,None,1,0.5082659721374512,119.58869791030884,None,120.19236087799072,None,121.19498991966248,121.55777287483215,121.19498991966248,121.55777287483215,120.19236087799072,None,120.19236087799072,None,120.19236087799072,None,-1,-1,1,True,297.229528427124,467.0541286468506,right,122.84434604644775,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,1,0,6,1,123.35052680969238,None,1,0.47715187072753906,123.35052680969238,None,123.95544385910034,None,124.95825481414795,125.29809403419495,124.95825481414795,125.29809403419495,123.95544385910034,None,123.95544385910034,None,123.95544385910034,None,-1,-1,1,True,320.5444812774658,541.8872833251953,left,126.72136402130127,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,1,1,7,0,127.23597502708435,None,1,0.602989912033081,127.23597502708435,None,127.9637188911438,None,128.98037600517273,129.35104298591614,128.98037600517273,129.35104298591614,127.9637188911438,None,127.9637188911438,None,127.9637188911438,None,-1,-1,1,True,298.5100746154785,529.411792755127,left,130.69106483459473,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,1,2,8,1,131.2104618549347,None,1,0.6075248718261719,131.2104618549347,None,131.9372479915619,None,132.94075083732605,133.30588483810425,132.94075083732605,133.30588483810425,131.9372479915619,None,131.9372479915619,None,131.9372479915619,None,-1,-1,1,True,183.05730819702148,752.7642250061035,left,134.7657949924469,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,1,3,9,0,135.27935695648193,None,1,0.4054229259490967,135.27935695648193,None,135.7604489326477,None,136.7673659324646,137.11355185508728,136.7673659324646,137.11355185508728,135.7604489326477,None,135.7604489326477,None,135.7604489326477,None,-1,-1,1,True,294.0938472747803,631.633996963501,left,138.5830318927765,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,1,4,10,0,139.09958600997925,None,1,0.3444938659667969,139.09958600997925,None,139.5194480419159,None,140.52942204475403,140.88041496276855,140.52942204475403,140.88041496276855,139.5194480419159,None,139.5194480419159,None,139.5194480419159,None,-1,-1,1,True,160.22181510925293,557.0733547210693,left,142.12742400169373,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,go,0,0,0,0,1,5,11,4,142.63725781440735,None,1,0.4424099922180176,142.63725781440735,None,143.1808798313141,None,144.17585682868958,144.5327718257904,144.17585682868958,144.5327718257904,143.1808798313141,None,143.1808798313141,None,143.1808798313141,None,-1,-1,1,True,378.03030014038086,667.4759387969971,right,146.1098349094391,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,go,0,0,0,0,2,0,12,4,146.64548087120056,None,1,0.28946709632873535,146.64548087120056,None,147.0627360343933,None,148.08366703987122,148.43618392944336,148.08366703987122,148.43618392944336,147.0627360343933,None,147.0627360343933,None,147.0627360343933,None,-1,-1,1,True,269.2563533782959,623.6469745635986,right,149.85757899284363,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,2,1,13,1,150.3729429244995,None,1,0.35617518424987793,150.3729429244995,None,150.851989030838,None,151.87723588943481,152.219584941864,151.87723588943481,152.219584941864,150.851989030838,None,150.851989030838,None,150.851989030838,None,-1,-1,1,True,113.4798526763916,528.9511680603027,left,153.389221906662,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,stop,0,0,0,0,2,2,14,2,153.8885099887848,None,1,0.3531050682067871,153.8885099887848,None,154.36466097831726,None,155.3981728553772,155.76051902770996,155.3981728553772,155.76051902770996,154.36466097831726,None,154.36466097831726,None,154.36466097831726,None,500,450,0,True,299.3206977844238,444.4465637207031,left,156.98496198654175,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,go,0,0,0,0,2,3,15,3,157.4895098209381,None,1,0.9842660427093506,157.4895098209381,None,158.5831220149994,None,159.60653686523438,159.96785497665405,159.60653686523438,159.96785497665405,158.5831220149994,None,158.5831220149994,None,158.5831220149994,None,-1,-1,1,True,322.9525089263916,468.39427947998047,right,161.25204396247864,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,2,4,16,1,161.76879787445068,None,1,0.39808201789855957,161.76879787445068,None,162.24756288528442,None,163.26876783370972,163.6272909641266,163.26876783370972,163.6272909641266,162.24756288528442,None,162.24756288528442,None,162.24756288528442,None,-1,-1,1,True,253.42392921447754,523.0898857116699,left,164.93104600906372,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,2,5,17,0,165.4439640045166,None,1,0.3486950397491455,165.4439640045166,None,165.92095804214478,None,166.95399498939514,167.29177904129028,166.95399498939514,167.29177904129028,165.92095804214478,None,165.92095804214478,None,165.92095804214478,None,-1,-1,1,True,329.9391269683838,459.6395492553711,left,168.60397386550903,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,stop,0,0,0,0,3,0,18,5,169.11981081962585,None,1,0.35889482498168945,169.11981081962585,None,169.59709787368774,None,170.6276249885559,170.9842438697815,170.6276249885559,170.9842438697815,169.59709787368774,None,169.59709787368774,None,169.59709787368774,None,450,450,0,True,50.16446113586426,602.9043197631836,right,172.16399693489075,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
left,go,0,0,0,0,3,1,19,0,172.696035861969,None,1,1.069814920425415,172.696035861969,None,173.85683798789978,None,174.8508858680725,175.17699790000916,174.8508858680725,175.17699790000916,173.85683798789978,None,173.85683798789978,None,173.85683798789978,None,,,0,False,-1.0,-1.0,-1,175.65851187705994,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,stop,0,0,0,0,3,2,20,5,176.18803882598877,None,1,1.5492219924926758,176.18803882598877,None,177.83168387413025,None,178.81085300445557,179.15174984931946,178.81085300445557,179.15174984931946,177.83168387413025,None,177.83168387413025,None,177.83168387413025,None,450,400,0,True,395.1563835144043,519.2816257476807,right,180.6111078262329,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
right,go,0,0,0,0,3,3,21,3,181.14457893371582,None,1,0.9860570430755615,181.14457893371582,None,182.24620604515076,None,183.27227592468262,183.6281018257141,183.27227592468262,183.6281018257141,182.24620604515076,None,182.24620604515076,None,182.24620604515076,None,-1,-1,1,True,295.1517105102539,493.23105812072754,right,184.91245293617249,None,pp_11,icub,clamp,2021_Dec_22_1421,exp,2021.2.3,59.9574295937228,
