Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
right,stop,0,0,0,0,9,5,59,5,312.46966218948364,None,1,0.44217991828918457,312.46966218948364,None,313.02004504203796,None,313.9930009841919,314.35359716415405,313.9930009841919,314.35359716415405,313.02004504203796,None,313.02004504203796,None,313.02004504203796,None,0,3,492.1419620513916,637.0811462402344,right,316.0479371547699,None,450,450,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,0,0,0,0,10,0,60,2,316.56772017478943,None,1,0.7171049118041992,316.56772017478943,None,317.37301206588745,None,318.36586809158325,318.73647809028625,318.36586809158325,318.73647809028625,317.37301206588745,None,317.37301206588745,None,317.37301206588745,None,1,3,399.86228942871094,-1.0,-1,322.676176071167,None,450,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,0,0,0,0,10,1,61,4,323.17041397094727,None,1,0.6463508605957031,323.17041397094727,None,323.9076020717621,None,324.8877921104431,325.22725796699524,324.8877921104431,325.22725796699524,323.9076020717621,None,323.9076020717621,None,323.9076020717621,None,1,3,469.70605850219727,522.5176811218262,right,326.79824018478394,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,0,0,0,0,10,2,62,1,327.3011510372162,None,1,0.5104658603668213,327.3011510372162,None,327.90700507164,None,328.9081599712372,329.2742280960083,328.9081599712372,329.2742280960083,327.90700507164,None,327.90700507164,None,327.90700507164,None,1,3,379.5781135559082,940.532922744751,left,331.1227900981903,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,0,0,0,0,10,3,63,2,331.6351101398468,None,1,0.7581331729888916,331.6351101398468,None,332.4891700744629,None,333.5214500427246,333.84252405166626,333.5214500427246,333.84252405166626,332.4891700744629,None,332.4891700744629,None,332.4891700744629,None,0,3,194.94152069091797,706.3648700714111,left,335.28993701934814,None,500,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,0,0,0,0,10,4,64,0,335.80426812171936,None,1,0.7239739894866943,335.80426812171936,None,336.6559491157532,None,337.6883451938629,338.03854608535767,337.6883451938629,338.03854608535767,336.6559491157532,None,336.6559491157532,None,336.6559491157532,None,1,3,307.50083923339844,637.04514503479,left,339.49300599098206,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,0,0,0,0,10,5,65,4,340.0073230266571,None,1,0.5138759613037109,340.0073230266571,None,340.6124620437622,None,341.6390199661255,342.0023190975189,341.6390199661255,342.0023190975189,340.6124620437622,None,340.6124620437622,None,340.6124620437622,None,1,3,394.38343048095703,741.9970035552979,right,343.6220049858093,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,0,0,0,0,11,0,66,2,344.15406608581543,None,1,0.5381550788879395,344.15406608581543,None,344.8182301521301,None,345.85038900375366,346.2195191383362,345.85038900375366,346.2195191383362,344.8182301521301,None,344.8182301521301,None,344.8182301521301,None,1,3,256.29258155822754,-1.0,-1,349.96460604667664,None,450,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,0,0,0,0,11,1,67,2,350.4964590072632,None,1,0.17724394798278809,350.4964590072632,None,350.79921102523804,None,351.78304719924927,352.1334581375122,351.78304719924927,352.1334581375122,350.79921102523804,None,350.79921102523804,None,350.79921102523804,None,0,3,363.06262016296387,670.8991527557373,left,353.70463514328003,None,500,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,0,0,0,0,11,2,68,4,354.20693016052246,None,1,0.7183549404144287,354.20693016052246,None,355.0528931617737,None,356.05412197113037,356.3993570804596,356.05412197113037,356.3993570804596,355.0528931617737,None,355.0528931617737,None,355.0528931617737,None,1,3,579.3488025665283,696.9423294067383,right,358.2095580101013,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,0,0,0,0,11,3,69,3,358.7264940738678,None,1,0.7146129608154297,358.7264940738678,None,359.57412910461426,None,360.5953311920166,360.91871905326843,360.5953311920166,360.91871905326843,359.57412910461426,None,359.57412910461426,None,359.57412910461426,None,1,3,350.24142265319824,654.505729675293,right,362.48961114883423,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,0,0,0,0,11,4,70,0,362.99542212486267,None,1,0.7396469116210938,362.99542212486267,None,363.85008001327515,None,364.8604040145874,365.21945214271545,364.8604040145874,365.21945214271545,363.85008001327515,None,363.85008001327515,None,363.85008001327515,None,1,3,277.7986526489258,895.6875801086426,left,366.92580103874207,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,0,0,0,0,11,5,71,4,367.46076107025146,None,1,0.5191199779510498,367.46076107025146,None,368.06522703170776,None,369.0690350532532,369.43323397636414,369.0690350532532,369.43323397636414,368.06522703170776,None,368.06522703170776,None,368.06522703170776,None,1,3,386.9905471801758,732.3269844055176,right,371.0755310058594,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,0,0,0,0,12,0,72,4,371.5788311958313,None,1,0.42513203620910645,371.5788311958313,None,372.11956810951233,None,373.130490064621,373.4824261665344,373.130490064621,373.4824261665344,372.11956810951233,None,372.11956810951233,None,372.11956810951233,None,1,3,529.1297435760498,1377.7968883514404,right,375.9140989780426,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,0,0,0,0,12,1,73,3,376.4240131378174,None,1,0.5413899421691895,376.4240131378174,None,377.08798003196716,None,378.09453797340393,378.4465231895447,378.09453797340393,378.4465231895447,377.08798003196716,None,377.08798003196716,None,377.08798003196716,None,1,3,476.81212425231934,635.4601383209229,right,380.08750009536743,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,0,0,0,0,12,2,74,0,380.6009180545807,None,1,0.6043732166290283,380.6009180545807,None,381.32305216789246,None,382.3297851085663,382.6811270713806,382.3297851085663,382.6811270713806,381.32305216789246,None,381.32305216789246,None,381.32305216789246,None,1,3,234.58099365234375,684.2319965362549,left,384.1340410709381,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,0,0,0,0,12,3,75,1,384.6674590110779,None,1,0.42046594619750977,384.6674590110779,None,385.20753502845764,None,386.2420551776886,386.5898001194,386.2420551776886,386.5898001194,385.20753502845764,None,385.20753502845764,None,385.20753502845764,None,1,3,800.2204895019531,1667.6080226898193,left,389.5793001651764,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,0,0,0,0,12,4,76,0,390.1097021102905,None,1,0.5302450656890869,390.1097021102905,None,390.7153971195221,None,391.7172601222992,392.051146030426,391.7172601222992,392.051146030426,390.7153971195221,None,390.7153971195221,None,390.7153971195221,None,1,3,155.29847145080566,622.9109764099121,left,393.38954997062683,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,stop,0,0,0,0,12,5,77,5,393.9061210155487,None,1,0.48392200469970703,393.9061210155487,None,394.50937700271606,None,395.51554918289185,395.8662271499634,395.51554918289185,395.8662271499634,394.50937700271606,None,394.50937700271606,None,394.50937700271606,None,1,3,222.72634506225586,-1.0,-1,399.6055340766907,None,450,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,0,0,0,2,411.0698711872101,None,1,2.9279990196228027,411.0698711872101,None,414.0734601020813,None,415.09879899024963,415.4567391872406,415.09879899024963,415.4567391872406,414.0734601020813,None,414.0734601020813,None,414.0734601020813,None,0,3,381.44469261169434,507.46917724609375,left,416.845911026001,None,450,450,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,stop,1,0,1,0,0,1,1,5,417.3613991737366,None,1,0.47582316398620605,417.3613991737366,None,417.9610459804535,None,418.9716820716858,419.32495498657227,418.9716820716858,419.32495498657227,417.9610459804535,None,417.9610459804535,None,417.9610459804535,None,0,3,370.084285736084,489.56298828125,right,420.70563101768494,None,400,450,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,0,2,2,3,421.2190270423889,None,1,0.29122090339660645,421.2190270423889,None,421.6341950893402,None,422.63878417015076,422.99873208999634,422.63878417015076,422.99873208999634,421.6341950893402,None,421.6341950893402,None,421.6341950893402,None,1,3,789.7670269012451,604.2218208312988,right,424.93044114112854,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,stop,1,0,1,0,0,3,3,5,425.45349502563477,None,1,0.28438401222229004,425.45349502563477,None,425.81321001052856,None,426.8364419937134,427.19716906547546,426.8364419937134,427.19716906547546,425.81321001052856,None,425.81321001052856,None,425.81321001052856,None,1,3,561.5603923797607,-1.0,-1,431.25096917152405,None,400,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,0,4,4,1,431.78211402893066,None,1,3.4303808212280273,431.78211402893066,None,435.3107659816742,None,436.2875909805298,436.645663022995,436.2875909805298,436.645663022995,435.3107659816742,None,435.3107659816742,None,435.3107659816742,None,1,3,681.82373046875,647.4654674530029,left,438.50834012031555,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,0,5,5,1,439.02633810043335,None,1,0.3294529914855957,439.02633810043335,None,439.436252117157,None,440.4579219818115,440.80665016174316,440.4579219818115,440.80665016174316,439.436252117157,None,439.436252117157,None,439.436252117157,None,1,3,650.2366065979004,889.5072937011719,left,442.8624610900879,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,1,0,6,0,443.3770351409912,None,1,0.7269179821014404,443.3770351409912,None,444.2267551422119,None,445.23122906684875,445.58706402778625,445.23122906684875,445.58706402778625,444.2267551422119,None,444.2267551422119,None,444.2267551422119,None,1,3,396.53563499450684,503.7248134613037,left,447.0136640071869,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,1,1,7,1,447.53093814849854,None,1,0.42087793350219727,447.53093814849854,None,448.0754551887512,None,449.08785820007324,449.44827604293823,449.08785820007324,449.44827604293823,448.0754551887512,None,448.0754551887512,None,448.0754551887512,None,1,3,573.7764835357666,938.4486675262451,left,451.4846701622009,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,1,2,8,1,452.00302720069885,None,1,0.3626132011413574,452.00302720069885,None,452.4579060077667,None,453.4523010253906,453.8137900829315,453.4523010253906,453.8137900829315,452.4579060077667,None,452.4579060077667,None,452.4579060077667,None,1,3,270.7090377807617,642.4493789672852,left,455.24453020095825,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,1,3,9,0,455.7615830898285,None,1,0.605262041091919,455.7615830898285,None,456.4847800731659,None,457.4931859970093,457.84947204589844,457.4931859970093,457.84947204589844,456.4847800731659,None,456.4847800731659,None,456.4847800731659,None,1,3,259.4020366668701,508.2111358642578,left,459.1443030834198,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,stop,1,0,1,0,1,4,10,5,459.6806061267853,None,1,0.39728713035583496,459.6806061267853,None,460.16342997550964,None,461.1782100200653,461.5324251651764,461.1782100200653,461.5324251651764,460.16342997550964,None,460.16342997550964,None,460.16342997550964,None,0,3,229.73322868347168,549.8623847961426,right,462.85017919540405,None,400,450,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,stop,1,0,1,0,1,5,11,5,463.3683850765228,None,1,0.4365198612213135,463.3683850765228,None,463.91215205192566,None,464.9237310886383,465.2616980075836,464.9237310886383,465.2616980075836,463.91215205192566,None,463.91215205192566,None,463.91215205192566,None,0,3,201.07293128967285,522.3062038421631,right,466.51830196380615,None,400,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,2,0,12,0,467.0359981060028,None,1,0.29498887062072754,467.0359981060028,None,467.43466114997864,None,468.4565210342407,468.7978789806366,468.4565210342407,468.7978789806366,467.43466114997864,None,467.43466114997864,None,467.43466114997864,None,1,3,495.2130317687988,655.6925773620605,left,470.47560811042786,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,stop,1,0,1,0,2,1,13,5,470.9960091114044,None,1,0.4327220916748047,470.9960091114044,None,471.53917503356934,None,472.57137298583984,472.9176709651947,472.57137298583984,472.9176709651947,471.53917503356934,None,471.53917503356934,None,471.53917503356934,None,1,3,340.9533500671387,-1.0,-1,476.7907919883728,None,400,350,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,stop,1,0,1,0,2,2,14,5,477.3229410648346,None,1,0.09724593162536621,477.3229410648346,None,477.5019931793213,None,478.48038601875305,478.84525203704834,478.48038601875305,478.84525203704834,477.5019931793213,None,477.5019931793213,None,477.5019931793213,None,0,3,-1.0,-1.0,-1,479.3809711933136,None,,,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,2,3,15,2,479.89979314804077,None,1,1.1778459548950195,479.89979314804077,None,481.18449115753174,None,482.1917071342468,482.5575761795044,482.1917071342468,482.5575761795044,481.18449115753174,None,481.18449115753174,None,481.18449115753174,None,1,3,293.6418056488037,-1.0,-1,486.3681151866913,None,400,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,2,4,16,4,486.8609881401062,None,1,0.6052300930023193,486.8609881401062,None,487.59773898124695,None,488.5726170539856,488.92706203460693,488.5726170539856,488.92706203460693,487.59773898124695,None,487.59773898124695,None,487.59773898124695,None,1,3,375.91052055358887,788.2096767425537,right,490.66245698928833,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,2,5,17,2,491.17852306365967,None,1,0.5013971328735352,491.17852306365967,None,491.770681142807,None,492.7699580192566,493.13720703125,492.7699580192566,493.13720703125,491.770681142807,None,491.770681142807,None,491.770681142807,None,1,3,121.0625171661377,-1.0,-1,496.7893810272217,None,450,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,3,0,18,3,497.32041597366333,None,1,1.6848249435424805,497.32041597366333,None,499.1039409637451,None,500.0831241607666,500.4220361709595,500.0831241607666,500.4220361709595,499.1039409637451,None,499.1039409637451,None,499.1039409637451,None,1,3,323.65918159484863,509.4277858734131,right,501.831346988678,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,3,1,19,2,502.3485469818115,None,1,0.3284640312194824,502.3485469818115,None,502.76565504074097,None,503.76577496528625,504.1121201515198,503.76577496528625,504.1121201515198,502.76565504074097,None,502.76565504074097,None,502.76565504074097,None,1,3,45.75181007385254,-1.0,-1,507.7105641365051,None,500,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,3,2,20,3,508.24250507354736,None,1,0.8155529499053955,508.24250507354736,None,509.16301918029785,None,510.1394159793854,510.4957890510559,510.1394159793854,510.4957890510559,509.16301918029785,None,509.16301918029785,None,509.16301918029785,None,1,3,579.7033309936523,611.5562915802002,right,512.248615026474,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,stop,1,0,1,0,3,3,21,5,512.7824120521545,None,1,0.5292630195617676,512.7824120521545,None,513.3870401382446,None,514.4139220714569,514.7641191482544,514.4139220714569,514.7641191482544,513.3870401382446,None,513.3870401382446,None,513.3870401382446,None,1,3,1807.9941272735596,-1.0,-1,520.0872220993042,None,550,400,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,3,4,22,4,520.6191401481628,None,1,0.36892008781433105,520.6191401481628,None,521.1081581115723,None,522.091283082962,522.4254331588745,522.091283082962,522.4254331588745,521.1081581115723,None,521.1081581115723,None,521.1081581115723,None,1,3,225.93951225280762,549.8626232147217,right,523.7599411010742,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,3,5,23,3,524.2700560092926,None,1,0.5699198246002197,524.2700560092926,None,524.9354431629181,None,525.9684109687805,526.3326110839844,525.9684109687805,526.3326110839844,524.9354431629181,None,524.9354431629181,None,524.9354431629181,None,1,3,140.4261589050293,608.2537174224854,right,527.5668301582336,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,4,0,24,0,528.1019730567932,None,1,0.3328409194946289,528.1019730567932,None,528.5205521583557,None,529.5133020877838,529.8727121353149,529.5133020877838,529.8727121353149,528.5205521583557,None,528.5205521583557,None,528.5205521583557,None,1,3,261.9595527648926,662.5714302062988,left,531.3216161727905,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,4,1,25,1,531.8470430374146,None,1,0.5866990089416504,531.8470430374146,None,532.514163017273,None,533.5457961559296,533.9002401828766,533.5457961559296,533.9002401828766,532.514163017273,None,532.514163017273,None,532.514163017273,None,1,3,419.04187202453613,602.6995182037354,left,535.4130980968475,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,4,2,26,4,535.9179730415344,None,1,0.3737502098083496,535.9179730415344,None,536.4025201797485,None,537.4113280773163,537.7635099887848,537.4113280773163,537.7635099887848,536.4025201797485,None,536.4025201797485,None,536.4025201797485,None,1,3,373.76952171325684,526.799201965332,right,539.1957449913025,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,4,3,27,1,539.7136700153351,None,1,0.3957200050354004,539.7136700153351,None,540.195032119751,None,541.1997411251068,541.5568740367889,541.1997411251068,541.5568740367889,540.195032119751,None,540.195032119751,None,540.195032119751,None,1,3,320.68467140197754,651.116132736206,left,543.0611190795898,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,4,4,28,0,543.5898501873016,None,1,0.42106199264526367,543.5898501873016,None,544.1309311389923,None,545.1522510051727,545.5051720142365,545.1522510051727,545.5051720142365,544.1309311389923,None,544.1309311389923,None,544.1309311389923,None,1,3,311.09046936035156,569.4749355316162,left,546.913810968399,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,4,5,29,2,547.4481081962585,None,1,0.5086829662322998,547.4481081962585,None,548.052668094635,None,549.0458590984344,549.4084939956665,549.0458590984344,549.4084939956665,548.052668094635,None,548.052668094635,None,548.052668094635,None,0,3,281.1627388000488,679.5711517333984,left,550.8948700428009,None,550,450,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,5,0,30,3,551.4055919647217,None,1,0.5998220443725586,551.4055919647217,None,552.1285381317139,None,553.1488909721375,553.4998531341553,553.1488909721375,553.4998531341553,552.1285381317139,None,552.1285381317139,None,552.1285381317139,None,1,3,424.2730140686035,488.87085914611816,right,554.9336891174316,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,5,1,31,2,555.4436190128326,None,1,0.3120570182800293,555.4436190128326,None,555.8663091659546,None,556.899167060852,557.2509741783142,556.899167060852,557.2509741783142,555.8663091659546,None,555.8663091659546,None,555.8663091659546,None,1,3,578.070878982544,-1.0,-1,561.3509221076965,None,500,450,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,stop,1,0,1,0,5,2,32,5,561.8828041553497,None,1,0.49018096923828125,561.8828041553497,None,562.4945960044861,None,563.5066201686859,563.8540091514587,563.5066201686859,563.8540091514587,562.4945960044861,None,562.4945960044861,None,562.4945960044861,None,1,3,634.7155570983887,-1.0,-1,567.9973390102386,None,550,450,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,5,3,33,3,568.5296821594238,None,1,0.5542130470275879,568.5296821594238,None,569.2048940658569,None,570.2143061161041,570.5773470401764,570.2143061161041,570.5773470401764,569.2048940658569,None,569.2048940658569,None,569.2048940658569,None,1,3,427.5679588317871,730.0972938537598,right,572.259024143219,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,5,4,34,4,572.7711770534515,None,1,0.3318808078765869,572.7711770534515,None,573.1939680576324,None,574.2129991054535,574.5677950382233,574.2129991054535,574.5677950382233,573.1939680576324,None,573.1939680576324,None,573.1939680576324,None,1,3,397.52793312072754,611.6757392883301,right,576.1009261608124,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,5,5,35,2,576.6078751087189,None,1,0.2583329677581787,576.6078751087189,None,576.9674789905548,None,577.999106168747,578.3578021526337,577.999106168747,578.3578021526337,576.9674789905548,None,576.9674789905548,None,576.9674789905548,None,0,3,363.8277053833008,509.4583034515381,left,579.7549090385437,None,550,500,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,6,0,36,2,580.272066116333,None,1,0.608950138092041,580.272066116333,None,580.9558951854706,None,581.987282037735,582.3361170291901,581.987282037735,582.3361170291901,580.9558951854706,None,580.9558951854706,None,580.9558951854706,None,1,3,480.3032875061035,-1.0,-1,586.3522880077362,None,500,500,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,6,1,37,0,586.8468000888824,None,1,0.620124101638794,586.8468000888824,None,587.5832550525665,None,588.567232131958,588.9099400043488,588.567232131958,588.9099400043488,587.5832550525665,None,587.5832550525665,None,587.5832550525665,None,1,3,559.4296455383301,554.1226863861084,left,590.5747690200806,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,6,2,38,1,591.094516992569,None,1,0.1697521209716797,591.094516992569,None,591.3869841098785,None,592.3831939697266,592.7518541812897,592.3831939697266,592.7518541812897,591.3869841098785,None,591.3869841098785,None,591.3869841098785,None,1,3,504.73952293395996,472.8097915649414,left,594.2361750602722,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,go,1,0,1,0,6,3,39,1,594.7545211315155,None,1,0.33163905143737793,594.7545211315155,None,595.1722741127014,None,596.175127029419,596.5356261730194,596.175127029419,596.5356261730194,595.1722741127014,None,595.1722741127014,None,595.1722741127014,None,1,3,445.52063941955566,494.459867477417,left,597.9951241016388,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,6,4,40,3,598.5119750499725,None,1,0.42474889755249023,598.5119750499725,None,599.0275931358337,None,600.029942035675,600.3748250007629,600.029942035675,600.3748250007629,599.0275931358337,None,599.0275931358337,None,599.0275931358337,None,1,3,382.71403312683105,643.1164741516113,right,601.929582118988,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,6,5,41,2,602.4291760921478,None,1,0.19302797317504883,602.4291760921478,None,602.7231640815735,None,603.7489960193634,604.1181321144104,603.7489960193634,604.1181321144104,602.7231640815735,None,602.7231640815735,None,602.7231640815735,None,0,3,651.9768238067627,649.0209102630615,left,605.9052550792694,None,550,500,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,7,0,42,4,606.4076371192932,None,1,0.43274497985839844,606.4076371192932,None,606.9472420215607,None,607.9815330505371,608.3444950580597,607.9815330505371,608.3444950580597,606.9472420215607,None,606.9472420215607,None,606.9472420215607,None,1,3,351.87363624572754,501.2392997741699,right,609.6776461601257,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,7,1,43,3,610.1772041320801,None,1,0.42522096633911133,610.1772041320801,None,610.7161710262299,None,611.7443311214447,612.0690271854401,611.7443311214447,612.0690271854401,610.7161710262299,None,610.7161710262299,None,610.7161710262299,None,1,3,301.023006439209,522.3817825317383,right,613.4425530433655,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
left,stop,1,0,1,0,7,2,44,2,613.9609479904175,None,1,0.5602419376373291,613.9609479904175,None,614.6289410591125,None,615.6394460201263,615.961061000824,615.6394460201263,615.961061000824,614.6289410591125,None,614.6289410591125,None,614.6289410591125,None,0,3,870.2774047851562,666.3994789123535,left,618.0592520236969,None,500,500,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,7,3,45,4,618.5602331161499,None,1,0.379180908203125,618.5602331161499,None,619.0400900840759,None,620.0368881225586,620.3604950904846,620.0368881225586,620.3604950904846,619.0400900840759,None,619.0400900840759,None,619.0400900840759,None,1,3,403.77211570739746,487.9136085510254,right,621.8310639858246,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
right,go,1,0,1,0,7,4,46,3,622.3275520801544,None,1,0.3186218738555908,622.3275520801544,None,622.7470901012421,None,623.7598140239716,624.1237161159515,623.7598140239716,624.1237161159515,622.7470901012421,None,622.7470901012421,None,622.7470901012421,None,1,3,302.6163578033447,567.9523944854736,right,625.5155940055847,None,-1,-1,Uma_pilot,icub,clamp,2021_Dec_17_1503,exp,2021.2.3,59.963515545922945,
