Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,go,0,0,0,0,3,1,19,1,114.36323118209839,None,1,0.4204831123352051,114.36323118209839,None,114.90245413780212,None,115.89748311042786,116.26906609535217,115.89748311042786,116.26906609535217,114.90245413780212,None,114.90245413780212,None,114.90245413780212,None,-1,-1,1,3,120.1777458190918,622.6902008056641,left,117.54142713546753,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
right,stop,0,0,0,0,3,2,20,5,118.06186699867249,None,1,0.3943619728088379,118.06186699867249,None,118.5419499874115,None,119.54071402549744,119.90368318557739,119.54071402549744,119.90368318557739,118.5419499874115,None,118.5419499874115,None,118.5419499874115,None,450,450,0,3,336.2915515899658,504.0764808654785,right,121.27752614021301,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,go,0,0,0,0,3,3,21,1,121.80749106407166,None,1,0.3801391124725342,121.80749106407166,None,122.2888240814209,None,123.29191899299622,123.64746499061584,123.29191899299622,123.64746499061584,122.2888240814209,None,122.2888240814209,None,122.2888240814209,None,-1,-1,1,3,547.5277900695801,542.6218509674072,left,125.25809001922607,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
right,stop,0,0,0,0,3,4,22,5,125.76279997825623,None,1,0.4128141403198242,125.76279997825623,None,126.29947519302368,None,127.33030200004578,127.68287706375122,127.33030200004578,127.68287706375122,126.29947519302368,None,126.29947519302368,None,126.29947519302368,None,450,400,1,3,464.2200469970703,-1.0,-1,131.6399290561676,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,go,0,0,0,0,3,5,23,1,132.17364406585693,None,1,0.7804222106933594,132.17364406585693,None,133.0346131324768,None,134.0148470401764,134.3728539943695,134.0148470401764,134.3728539943695,133.0346131324768,None,133.0346131324768,None,133.0346131324768,None,-1,-1,1,3,494.9648380279541,428.74908447265625,left,135.82787799835205,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,go,0,0,0,0,4,0,24,0,136.33011412620544,None,1,0.3827190399169922,136.33011412620544,None,136.81423616409302,None,137.83602905273438,138.17011713981628,137.83602905273438,138.17011713981628,136.81423616409302,None,136.81423616409302,None,136.81423616409302,None,-1,-1,1,3,462.92734146118164,620.0621128082275,left,139.78636717796326,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,go,0,0,0,0,4,1,25,0,140.28769516944885,None,1,0.5138330459594727,140.28769516944885,None,140.89245796203613,None,141.89208817481995,142.2557771205902,141.89208817481995,142.2557771205902,140.89245796203613,None,140.89245796203613,None,140.89245796203613,None,-1,-1,1,3,525.5968570709229,519.5059776306152,left,143.83117699623108,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,stop,0,0,0,0,4,2,26,2,144.34288597106934,None,1,0.5276618003845215,144.34288597106934,None,144.94607210159302,None,145.9492461681366,146.2983591556549,145.9492461681366,146.2983591556549,144.94607210159302,None,144.94607210159302,None,144.94607210159302,None,450,450,0,3,517.4028873443604,594.9385166168213,left,147.93439412117004,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
right,stop,0,0,0,0,4,3,27,5,148.44268918037415,None,1,0.23107600212097168,148.44268918037415,None,148.79862713813782,None,149.80695009231567,150.17153310775757,149.80695009231567,150.17153310775757,148.79862713813782,None,148.79862713813782,None,148.79862713813782,None,400,450,1,3,325.5348205566406,-1.0,-1,154.03868508338928,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,go,0,0,0,0,4,4,28,1,154.53404211997986,None,1,0.5499081611633301,154.53404211997986,None,155.20847702026367,None,156.18460702896118,156.5349681377411,156.18460702896118,156.5349681377411,155.20847702026367,None,155.20847702026367,None,155.20847702026367,None,,,0,3,3000.171422958374,-1.0,-1,160.1149320602417,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
