Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,go,0,0,0,0,1,4,10,1,115.74907898902893,None,1,0.84700608253479,115.74907898902893,None,116.72042393684387,None,117.71983408927917,118.08234405517578,117.71983408927917,118.08234405517578,116.72042393684387,None,116.72042393684387,None,116.72042393684387,None,1,True,334.5682621002197,860.9483242034912,left,119.80484294891357,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,1,5,11,5,120.31510996818542,None,1,0.7592289447784424,120.31510996818542,None,121.16527199745178,None,122.18342304229736,122.5319471359253,122.18342304229736,122.5319471359253,121.16527199745178,None,121.16527199745178,None,121.16527199745178,None,1,True,428.7736415863037,-1.0,-1,126.4883770942688,None,550,500,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,stop,0,0,0,0,2,0,12,2,127.01841902732849,None,1,0.5893349647521973,127.01841902732849,None,127.69349598884583,None,128.68402814865112,129.02830600738525,128.68402814865112,129.02830600738525,127.69349598884583,None,127.69349598884583,None,127.69349598884583,None,1,True,77.61144638061523,-1.0,-1,132.63983607292175,None,550,550,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,2,1,13,1,133.17055702209473,None,1,0.6712081432342529,133.17055702209473,None,133.96734309196472,None,134.9409749507904,135.2913830280304,134.9409749507904,135.2913830280304,133.96734309196472,None,133.96734309196472,None,133.96734309196472,None,1,True,329.30541038513184,804.481029510498,left,136.9885859489441,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,2,2,14,5,137.50426697731018,None,1,0.7246930599212646,137.50426697731018,None,138.35319995880127,None,139.37314105033875,139.72668194770813,139.37314105033875,139.72668194770813,138.35319995880127,None,138.35319995880127,None,138.35319995880127,None,1,True,316.41244888305664,-1.0,-1,143.57121801376343,None,600,550,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,2,3,15,3,144.10225796699524,None,1,0.5943660736083984,144.10225796699524,None,144.83682513237,None,145.81825995445251,146.17123413085938,145.81825995445251,146.17123413085938,144.83682513237,None,144.83682513237,None,144.83682513237,None,1,True,538.7725830078125,801.8791675567627,right,148.070739030838,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,2,4,16,1,148.58758807182312,None,1,0.85660719871521,148.58758807182312,None,149.55887413024902,None,150.58273196220398,150.93382692337036,150.58273196220398,150.93382692337036,149.55887413024902,None,149.55887413024902,None,149.55887413024902,None,1,True,499.21321868896484,806.344747543335,left,152.76840710639954,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,2,5,17,0,153.30580496788025,None,1,0.9093220233917236,153.30580496788025,None,154.3386459350586,None,155.35673904418945,155.71386909484863,155.35673904418945,155.71386909484863,154.3386459350586,None,154.3386459350586,None,154.3386459350586,None,1,True,378.57913970947266,881.9003105163574,left,157.5015549659729,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,3,0,18,1,158.01557898521423,None,1,0.7124719619750977,158.01557898521423,None,158.8609230518341,None,159.88824009895325,160.24441695213318,159.88824009895325,160.24441695213318,158.8609230518341,None,158.8609230518341,None,158.8609230518341,None,1,True,421.8428134918213,776.158332824707,left,161.96183514595032,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,3,1,19,3,162.478196144104,None,1,0.7727079391479492,162.478196144104,None,163.3315110206604,None,164.3453869819641,164.7079050540924,164.3453869819641,164.7079050540924,163.3315110206604,None,163.3315110206604,None,163.3315110206604,None,1,True,258.75306129455566,782.768964767456,right,166.27436804771423,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,stop,0,0,0,0,3,2,20,2,166.79383301734924,None,1,0.7051868438720703,166.79383301734924,None,167.5843620300293,None,168.58508014678955,168.9356451034546,168.58508014678955,168.9356451034546,167.5843620300293,None,167.5843620300293,None,167.5843620300293,None,0,True,394.6051597595215,771.9249725341797,left,170.63334012031555,None,600,600,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,3,3,21,4,171.14250111579895,None,1,1.8053631782531738,171.14250111579895,None,173.04326605796814,None,174.07445406913757,174.43202710151672,174.07445406913757,174.43202710151672,173.04326605796814,None,173.04326605796814,None,173.04326605796814,None,1,True,423.8088130950928,815.0815963745117,right,176.16083407402039,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,3,4,22,1,176.6660339832306,None,1,0.8677978515625,176.6660339832306,None,177.64491415023804,None,178.6414909362793,178.96871209144592,178.6414909362793,178.96871209144592,177.64491415023804,None,177.64491415023804,None,177.64491415023804,None,1,True,198.16350936889648,994.1809177398682,left,180.71954011917114,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,3,5,23,5,181.23712491989136,None,1,0.6846029758453369,181.23712491989136,None,182.02233600616455,None,183.04272413253784,183.39256811141968,183.04272413253784,183.39256811141968,182.02233600616455,None,182.02233600616455,None,182.02233600616455,None,1,True,373.0275630950928,-1.0,-1,187.29413199424744,None,550,600,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,4,0,24,5,187.82479405403137,None,1,0.940673828125,187.82479405403137,None,188.8687551021576,None,189.8479311466217,190.19393491744995,189.8479311466217,190.19393491744995,188.8687551021576,None,188.8687551021576,None,188.8687551021576,None,0,True,247.6060390472412,745.7959651947021,right,191.759015083313,None,550,650,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,stop,0,0,0,0,4,1,25,2,192.2640950679779,None,1,2.1647448539733887,192.2640950679779,None,194.54004907608032,None,195.5469069480896,195.9042570590973,195.5469069480896,195.9042570590973,194.54004907608032,None,194.54004907608032,None,194.54004907608032,None,1,True,439.2809867858887,-1.0,-1,199.87345600128174,None,550,600,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,4,2,26,4,200.36496806144714,None,1,1.1434199810028076,200.36496806144714,None,201.5957109928131,None,202.60571694374084,202.9665961265564,202.60571694374084,202.9665961265564,201.5957109928131,None,201.5957109928131,None,201.5957109928131,None,1,True,308.86101722717285,837.958574295044,right,204.64251494407654,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,4,3,27,3,205.149001121521,None,1,0.7022981643676758,205.149001121521,None,205.9372091293335,None,206.95001196861267,207.3097701072693,206.95001196861267,207.3097701072693,205.9372091293335,None,205.9372091293335,None,205.9372091293335,None,1,True,523.4792232513428,821.4225769042969,right,209.1835479736328,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,4,4,28,4,209.69253396987915,None,1,0.6641030311584473,209.69253396987915,None,210.47908210754395,None,211.49616813659668,211.82515597343445,211.49616813659668,211.82515597343445,210.47908210754395,None,210.47908210754395,None,210.47908210754395,None,1,True,589.7743701934814,804.5737743377686,right,213.77146196365356,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,4,5,29,4,214.29865193367004,None,1,0.5310590267181396,214.29865193367004,None,214.96227598190308,None,215.97232103347778,216.32712507247925,215.97232103347778,216.32712507247925,214.96227598190308,None,214.96227598190308,None,214.96227598190308,None,1,True,413.46049308776855,855.0333976745605,right,218.11458706855774,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,5,0,30,5,218.63492393493652,None,1,0.47974085807800293,218.63492393493652,None,219.2151300907135,None,220.23672103881836,220.58044505119324,220.23672103881836,220.58044505119324,219.2151300907135,None,219.2151300907135,None,219.2151300907135,None,0,True,456.07542991638184,771.4788913726807,right,222.33940410614014,None,600,600,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,stop,0,0,0,0,5,1,31,2,222.85314011573792,None,1,1.971614122390747,222.85314011573792,None,224.93943309783936,None,225.93860697746277,226.2909219264984,225.93860697746277,226.2909219264984,224.93943309783936,None,224.93943309783936,None,224.93943309783936,None,1,True,454.9992084503174,-1.0,-1,230.28103613853455,None,600,550,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,5,2,32,5,230.77292609214783,None,1,1.3853721618652344,230.77292609214783,None,232.248300075531,None,233.22719812393188,233.57464909553528,233.22719812393188,233.57464909553528,232.248300075531,None,232.248300075531,None,232.248300075531,None,1,True,500.382661819458,-1.0,-1,237.64121007919312,None,650,550,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,5,3,33,3,238.17206692695618,None,1,0.7952969074249268,238.17206692695618,None,239.09221196174622,None,240.0703980922699,240.4181399345398,240.0703980922699,240.4181399345398,239.09221196174622,None,239.09221196174622,None,239.09221196174622,None,1,True,395.89929580688477,877.7470588684082,right,242.25923800468445,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,5,4,34,0,242.77659010887146,None,1,0.5702769756317139,242.77659010887146,None,243.4390799999237,None,244.46582007408142,244.82300209999084,244.46582007408142,244.82300209999084,243.4390799999237,None,243.4390799999237,None,243.4390799999237,None,1,True,392.4388885498047,1024.7676372528076,left,246.72930812835693,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,5,5,35,4,247.23587608337402,None,1,0.5318260192871094,247.23587608337402,None,247.89566612243652,None,248.91650199890137,249.27198696136475,248.91650199890137,249.27198696136475,247.89566612243652,None,247.89566612243652,None,247.89566612243652,None,1,True,546.8099117279053,975.571870803833,right,251.31080603599548,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,6,0,36,1,251.81330108642578,None,1,0.48058199882507324,251.81330108642578,None,252.4122200012207,None,253.40408205986023,253.7301630973816,253.40408205986023,253.7301630973816,252.4122200012207,None,252.4122200012207,None,252.4122200012207,None,1,True,383.66079330444336,1002.4681091308594,left,255.68326711654663,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,6,1,37,0,256.2006571292877,None,1,0.6420309543609619,256.2006571292877,None,256.92822098731995,None,257.9352879524231,258.3005449771881,257.9352879524231,258.3005449771881,256.92822098731995,None,256.92822098731995,None,256.92822098731995,None,1,True,564.0223026275635,928.1232357025146,left,260.323215007782,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,stop,0,0,0,0,6,2,38,2,260.82504296302795,None,1,0.548314094543457,260.82504296302795,None,261.48632192611694,None,262.4839940071106,262.8501751422882,262.4839940071106,262.8501751422882,261.48632192611694,None,261.48632192611694,None,261.48632192611694,None,1,True,548.7849712371826,-1.0,-1,266.9206190109253,None,650,600,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,6,3,39,5,267.4511981010437,None,1,1.2669939994812012,267.4511981010437,None,268.80457496643066,None,269.78328800201416,270.14590096473694,269.78328800201416,270.14590096473694,268.80457496643066,None,268.80457496643066,None,268.80457496643066,None,1,True,477.8769016265869,-1.0,-1,274.17984199523926,None,700,600,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,6,4,40,1,274.7119679450989,None,1,1.0951569080352783,274.7119679450989,None,275.93958592414856,None,276.91611099243164,277.2581491470337,276.91611099243164,277.2581491470337,275.93958592414856,None,275.93958592414856,None,275.93958592414856,None,1,True,224.02715682983398,713.7923240661621,left,278.744017124176,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,6,5,41,1,279.26341915130615,None,1,0.6334588527679443,279.26341915130615,None,279.9886591434479,None,280.9968810081482,281.3521959781647,280.9968810081482,281.3521959781647,279.9886591434479,None,279.9886591434479,None,279.9886591434479,None,1,True,389.0964984893799,865.6723499298096,left,283.1333019733429,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,7,0,42,4,283.6691870689392,None,1,0.6104271411895752,283.6691870689392,None,284.39476704597473,None,285.4024329185486,285.7258269786835,285.4024329185486,285.7258269786835,284.39476704597473,None,284.39476704597473,None,284.39476704597473,None,1,True,473.7129211425781,651.7205238342285,right,287.4109380245209,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,7,1,43,0,287.93036794662476,None,1,0.9945199489593506,287.93036794662476,None,289.031494140625,None,290.0614309310913,290.4068250656128,290.0614309310913,290.4068250656128,289.031494140625,None,289.031494140625,None,289.031494140625,None,1,True,313.13252449035645,947.166919708252,left,292.1909749507904,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,7,2,44,3,292.7101550102234,None,1,0.6601560115814209,292.7101550102234,None,293.49867010116577,None,294.5048990249634,294.8633179664612,294.5048990249634,294.8633179664612,293.49867010116577,None,293.49867010116577,None,293.49867010116577,None,1,True,377.1231174468994,971.0674285888672,right,296.732146024704,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,7,3,45,3,297.2527770996094,None,1,0.5697691440582275,297.2527770996094,None,297.91805696487427,None,298.91776394844055,299.27311396598816,298.91776394844055,299.27311396598816,297.91805696487427,None,297.91805696487427,None,297.91805696487427,None,1,True,287.72568702697754,841.6705131530762,right,300.9286890029907,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,7,4,46,3,301.43622303009033,None,1,0.675926923751831,301.43622303009033,None,302.2240171432495,None,303.24286103248596,303.59544610977173,303.24286103248596,303.59544610977173,302.2240171432495,None,302.2240171432495,None,302.2240171432495,None,1,True,258.7122917175293,922.3542213439941,right,305.2949709892273,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,7,5,47,1,305.80254793167114,None,1,0.6259350776672363,305.80254793167114,None,306.52254915237427,None,307.5311279296875,307.87805700302124,307.5311279296875,307.87805700302124,306.52254915237427,None,306.52254915237427,None,306.52254915237427,None,1,True,458.7538242340088,971.6978073120117,left,309.8357410430908,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,8,0,48,0,310.3565299510956,None,1,0.38582491874694824,310.3565299510956,None,310.8368630409241,None,311.8375401496887,312.1920049190521,311.8375401496887,312.1920049190521,310.8368630409241,None,310.8368630409241,None,310.8368630409241,None,1,True,505.7711601257324,932.2450160980225,left,314.1611261367798,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,8,1,49,1,314.6733510494232,None,1,0.46810102462768555,314.6733510494232,None,315.2166471481323,None,316.2220289707184,316.5468909740448,316.2220289707184,316.5468909740448,315.2166471481323,None,315.2166471481323,None,315.2166471481323,None,1,True,592.2808647155762,761.3215446472168,left,318.46301102638245,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,8,2,50,3,318.9751720428467,None,1,0.5938658714294434,318.9751720428467,None,319.70155000686646,None,320.71305298805237,321.0656750202179,320.71305298805237,321.0656750202179,319.70155000686646,None,319.70155000686646,None,319.70155000686646,None,1,True,249.38631057739258,912.9447937011719,right,322.7588949203491,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,8,3,51,3,323.29005694389343,None,1,0.47206997871398926,323.29005694389343,None,323.89042711257935,None,324.90287613868713,325.25738310813904,324.90287613868713,325.25738310813904,323.89042711257935,None,323.89042711257935,None,323.89042711257935,None,1,True,295.84193229675293,972.7087020874023,right,327.0498299598694,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,8,4,52,4,327.5656020641327,None,1,0.6456270217895508,327.5656020641327,None,328.29156708717346,None,329.28793001174927,329.6247911453247,329.28793001174927,329.6247911453247,328.29156708717346,None,328.29156708717346,None,328.29156708717346,None,1,True,409.7902774810791,878.9420127868652,right,331.47390508651733,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,stop,0,0,0,0,8,5,53,2,331.9904510974884,None,1,0.5827691555023193,331.9904510974884,None,332.6584589481354,None,333.6573340892792,333.9990451335907,333.6573340892792,333.9990451335907,332.6584589481354,None,332.6584589481354,None,332.6584589481354,None,0,True,358.48307609558105,806.5953254699707,left,335.6997621059418,None,700,650,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,9,0,54,5,336.22990798950195,None,1,1.1864240169525146,336.22990798950195,None,337.5157561302185,None,338.5318350791931,338.8828921318054,338.5318350791931,338.8828921318054,337.5157561302185,None,337.5157561302185,None,337.5157561302185,None,1,True,524.1332054138184,-1.0,-1,342.93011713027954,None,650,650,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,9,1,55,1,343.4234359264374,None,1,0.8982970714569092,343.4234359264374,None,344.4050769805908,None,345.4076111316681,345.7678339481354,345.4076111316681,345.7678339481354,344.4050769805908,None,344.4050769805908,None,344.4050769805908,None,1,True,151.79443359375,1078.0487060546875,left,347.50456714630127,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,stop,0,0,0,0,9,2,56,2,348.02445912361145,None,1,0.45445919036865234,348.02445912361145,None,348.5694160461426,None,349.5644519329071,349.9185400009155,349.5644519329071,349.9185400009155,348.5694160461426,None,348.5694160461426,None,348.5694160461426,None,1,True,457.2162628173828,-1.0,-1,353.90016913414,None,650,700,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,9,3,57,5,354.43032598495483,None,1,0.9694569110870361,354.43032598495483,None,355.5365300178528,None,356.53845500946045,356.8992700576782,356.53845500946045,356.8992700576782,355.5365300178528,None,355.5365300178528,None,355.5365300178528,None,1,True,319.96703147888184,-1.0,-1,360.74639105796814,None,700,700,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,9,4,58,4,361.2767059803009,None,1,0.9529948234558105,361.2767059803009,None,362.3198289871216,None,363.297327041626,363.646919965744,363.297327041626,363.646919965744,362.3198289871216,None,362.3198289871216,None,362.3198289871216,None,1,True,331.7728042602539,1106.3885688781738,right,365.6566641330719,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,9,5,59,4,366.1654169559479,None,1,0.4946269989013672,366.1654169559479,None,366.7692971229553,None,367.79448914527893,368.1413321495056,367.79448914527893,368.1413321495056,366.7692971229553,None,366.7692971229553,None,366.7692971229553,None,1,True,474.59888458251953,1109.8005771636963,right,370.255490064621,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,stop,0,0,0,0,10,0,60,5,370.77349495887756,None,1,0.454740047454834,370.77349495887756,None,371.30892515182495,None,372.3336429595947,372.66691398620605,372.3336429595947,372.66691398620605,371.30892515182495,None,371.30892515182495,None,371.30892515182495,None,1,True,334.63430404663086,-1.0,-1,376.5309901237488,None,700,750,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,10,1,61,0,377.06091594696045,None,1,0.9377498626708984,377.06091594696045,None,378.1054470539093,None,379.0840480327606,379.43336510658264,379.0840480327606,379.43336510658264,378.1054470539093,None,378.1054470539093,None,378.1054470539093,None,1,True,239.9461269378662,844.904899597168,left,381.08523893356323,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,go,0,0,0,0,10,2,62,0,381.58905005455017,None,1,0.4340059757232666,381.58905005455017,None,382.12739610671997,None,383.13649797439575,383.4890489578247,383.13649797439575,383.4890489578247,382.12739610671997,None,382.12739610671997,None,382.12739610671997,None,1,True,360.15892028808594,1048.0852127075195,left,385.4177420139313,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
left,stop,0,0,0,0,10,3,63,2,385.92093896865845,None,1,0.33258485794067383,385.92093896865845,None,386.3393850326538,None,387.35083293914795,387.7029800415039,387.35083293914795,387.7029800415039,386.3393850326538,None,386.3393850326538,None,386.3393850326538,None,1,True,304.35848236083984,-1.0,-1,391.526624917984,None,700,800,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
right,go,0,0,0,0,10,4,64,3,392.0574269294739,None,1,0.39231300354003906,392.0574269294739,None,392.5453839302063,None,393.5280909538269,393.88696908950806,393.5280909538269,393.88696908950806,392.5453839302063,None,392.5453839302063,None,392.5453839302063,None,1,True,297.3923683166504,1150.928020477295,right,395.86308193206787,None,-1,-1,pilot1,icub,clamp,2021_Dec_20_1120,exp,2021.2.3,60.03372179235048,
