Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,stop,0,0,0,0,0,0,0,2,32.7872359752655,None,1,4.2694480419158936,32.7872359752655,None,37.158833026885986,None,38.16368913650513,38.4870879650116,38.16368913650513,38.4870879650116,37.158833026885986,None,37.158833026885986,None,37.158833026885986,None,500,500,0,True,380.46789169311523,471.18067741394043,left,39.92342209815979,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
left,stop,0,0,0,0,0,1,1,2,40.426604986190796,None,1,0.6969430446624756,40.426604986190796,None,41.21876907348633,None,42.240408182144165,42.6001181602478,42.240408182144165,42.6001181602478,41.21876907348633,None,41.21876907348633,None,41.21876907348633,None,450,500,0,True,371.33216857910156,329.334020614624,left,43.81290102005005,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
left,stop,0,0,0,0,0,2,2,2,44.327579975128174,None,1,0.31699705123901367,44.327579975128174,None,44.7457320690155,None,45.75068402290344,46.09536910057068,45.75068402290344,46.09536910057068,44.7457320690155,None,44.7457320690155,None,44.7457320690155,None,400,500,0,True,417.3717498779297,323.57096672058105,left,47.369166135787964,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
left,go,0,0,0,0,0,3,3,0,47.87549304962158,None,1,0.3751060962677002,47.87549304962158,None,48.35645914077759,None,49.37319207191467,49.7187340259552,49.37319207191467,49.7187340259552,48.35645914077759,None,48.35645914077759,None,48.35645914077759,None,-1,-1,1,True,359.6930503845215,374.05896186828613,left,50.987926959991455,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
right,stop,0,0,0,0,0,4,4,5,51.51086711883545,None,1,0.19023418426513672,51.51086711883545,None,51.801788091659546,None,52.81649303436279,53.16610503196716,52.81649303436279,53.16610503196716,51.801788091659546,None,51.801788091659546,None,51.801788091659546,None,350,500,0,True,385.2095603942871,360.3799343109131,right,54.438780069351196,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
right,go,0,0,0,0,0,5,5,4,54.94707798957825,None,1,0.7971210479736328,54.94707798957825,None,55.85864996910095,None,56.873810052871704,57.23650598526001,56.873810052871704,57.23650598526001,55.85864996910095,None,55.85864996910095,None,55.85864996910095,None,-1,-1,1,True,303.94577980041504,307.92737007141113,right,58.37378001213074,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
right,stop,0,0,0,0,1,0,6,5,58.88665318489075,None,1,0.25753092765808105,58.88665318489075,None,59.244982957839966,None,60.247910022735596,60.60016202926636,60.247910022735596,60.60016202926636,59.244982957839966,None,59.244982957839966,None,59.244982957839966,None,350,450,0,True,389.97578620910645,325.93488693237305,right,61.85393214225769,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
left,stop,0,0,0,0,1,1,7,2,62.35712504386902,None,1,0.7413909435272217,62.35712504386902,None,63.20838403701782,None,64.23298811912537,64.5924060344696,64.23298811912537,64.5924060344696,63.20838403701782,None,63.20838403701782,None,63.20838403701782,None,350,400,0,True,490.77415466308594,358.0281734466553,left,65.92860007286072,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
right,stop,0,0,0,0,1,2,8,5,66.42957901954651,None,1,1.0796539783477783,66.42957901954651,None,67.58959197998047,None,68.58339810371399,68.94235801696777,68.58339810371399,68.94235801696777,67.58959197998047,None,67.58959197998047,None,67.58959197998047,None,300,400,0,True,297.5285053253174,334.60092544555664,right,70.10273599624634,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
left,go,0,0,0,0,1,3,9,0,70.62518310546875,None,1,0.5705001354217529,70.62518310546875,None,71.29129600524902,None,72.30477905273438,72.63942813873291,72.30477905273438,72.63942813873291,71.29129600524902,None,71.29129600524902,None,71.29129600524902,None,-1,-1,1,True,307.2235584259033,383.7103843688965,left,73.89061498641968,None,pilot3,icub,clamp,2021_Dec_20_1353,exp,2021.2.3,60.05899502265295,
